Mod:Item:MetaData, Localized Name
quark:iron_plate:0, Iron Plate
quark:iron_plate:1, Rusty Iron Plate
quark:iron_plate_stairs, tile.iron_plate_stairs.name
quark:iron_plate_slab:0, Iron Plate Slab
quark:sandy_bricks, tile.sandy_bricks.name
quark:sandy_bricks_stairs, tile.sandy_bricks_stairs.name
quark:sandy_bricks_slab:0, Sandy Brick Slab
quark:sandy_bricks_wall, tile.sandy_bricks_wall.name
quark:stone_stairs, tile.stone_stairs.name
quark:stone_granite_stairs, tile.stone_granite_stairs.name
quark:stone_granite_slab:0, Granite Slab
quark:stone_diorite_stairs, tile.stone_diorite_stairs.name
quark:stone_diorite_slab:0, Diorite Slab
quark:stone_andesite_stairs, tile.stone_andesite_stairs.name
quark:stone_andesite_slab:0, Andesite Slab
quark:end_bricks_stairs, tile.end_bricks_stairs.name
quark:end_bricks_slab:0, End Brick Slab
quark:prismarine_stairs, tile.prismarine_stairs.name
quark:prismarine_slab:0, Prismarine Slab
quark:prismarine_bricks_stairs, tile.prismarine_bricks_stairs.name
quark:prismarine_bricks_slab:0, Prismarine Brick Slab
quark:prismarine_dark_stairs, tile.prismarine_dark_stairs.name
quark:prismarine_dark_slab:0, Dark Prismarine Slab
quark:red_nether_brick_stairs, tile.red_nether_brick_stairs.name
quark:red_nether_brick_slab:0, Red Nether Brick Slab
quark:cobblestone_mossy_stairs, tile.cobblestone_mossy_stairs.name
quark:cobblestone_mossy_slab:0, Moss Stone Slab
quark:stonebrick_mossy_stairs, tile.stonebrick_mossy_stairs.name
quark:stonebrick_mossy_slab:0, Mossy Stone Brick Slab
quark:thatch, tile.thatch.name
quark:thatch_stairs, tile.thatch_stairs.name
quark:thatch_slab:0, Thatch Slab
quark:charred_nether_bricks, tile.charred_nether_bricks.name
quark:charred_nether_brick_stairs, tile.charred_nether_brick_stairs.name
quark:charred_nether_brick_slab:0, Charred Nether Brick Slab
quark:world_stone_bricks:0, Granite Bricks
quark:world_stone_bricks:1, Diorite Bricks
quark:world_stone_bricks:2, Andesite Bricks
quark:world_stone_bricks:4, Marble Bricks
quark:world_stone_bricks:5, Limestone Bricks
quark:world_stone_bricks:6, Jasper Bricks
quark:world_stone_bricks:7, Slate Bricks
quark:world_stone_carved:0, Chiseled Granite Bricks
quark:world_stone_carved:1, Chiseled Diorite Bricks
quark:world_stone_carved:2, Chiseled Andesite Bricks
quark:world_stone_carved:4, Chiseled Marble Bricks
quark:world_stone_carved:5, Chiseled Limestone Bricks
quark:world_stone_carved:6, Chiseled Jasper Bricks
quark:world_stone_carved:7, Chiseled Slate Bricks
quark:stone_granite_bricks_stairs, tile.stone_granite_bricks_stairs.name
quark:stone_granite_bricks_slab:0, Granite Brick Slab
quark:stone_diorite_bricks_stairs, tile.stone_diorite_bricks_stairs.name
quark:stone_diorite_bricks_slab:0, Diorite Brick Slab
quark:stone_andesite_bricks_stairs, tile.stone_andesite_bricks_stairs.name
quark:stone_andesite_bricks_slab:0, Andesite Brick Slab
quark:stone_marble_bricks_stairs, tile.stone_marble_bricks_stairs.name
quark:stone_marble_bricks_slab:0, Marble Brick Slab
quark:stone_limestone_bricks_stairs, tile.stone_limestone_bricks_stairs.name
quark:stone_limestone_bricks_slab:0, Limestone Brick Slab
quark:stone_jasper_bricks_stairs, tile.stone_jasper_bricks_stairs.name
quark:stone_jasper_bricks_slab:0, Jasper Brick Slab
quark:stone_slate_bricks_stairs, tile.stone_slate_bricks_stairs.name
quark:stone_slate_bricks_slab:0, Slate Brick Slab
quark:stone_granite_bricks_wall, tile.stone_granite_bricks_wall.name
quark:stone_diorite_bricks_wall, tile.stone_diorite_bricks_wall.name
quark:stone_andesite_bricks_wall, tile.stone_andesite_bricks_wall.name
quark:stone_marble_bricks_wall, tile.stone_marble_bricks_wall.name
quark:stone_limestone_bricks_wall, tile.stone_limestone_bricks_wall.name
quark:stone_jasper_bricks_wall, tile.stone_jasper_bricks_wall.name
quark:stone_slate_bricks_wall, tile.stone_slate_bricks_wall.name
quark:midori_block, tile.midori_block.name
quark:midori_pillar, tile.midori_pillar.name
quark:midori_block_stairs, tile.midori_block_stairs.name
quark:midori_block_slab:0, Midori Slab
quark:midori_block_wall, tile.midori_block_wall.name
quark:magma_bricks, tile.magma_bricks.name
quark:magma_bricks_stairs, tile.magma_bricks_stairs.name
quark:magma_bricks_slab:0, Magma Brick Slab
quark:vertical_planks:0, Vertical Oak Wood Planks
quark:vertical_planks:1, Vertical Spruce Wood Planks
quark:vertical_planks:2, Vertical Birch Wood Planks
quark:vertical_planks:3, Vertical Jungle Wood Planks
quark:vertical_planks:4, Vertical Acacia Wood Planks
quark:vertical_planks:5, Vertical Dark Oak Wood Planks
quark:vertical_stained_planks:0, Vertical White Stained Planks
quark:vertical_stained_planks:1, Vertical Orange Stained Planks
quark:vertical_stained_planks:2, Vertical Magenta Stained Planks
quark:vertical_stained_planks:3, Vertical Light Blue Stained Planks
quark:vertical_stained_planks:4, Vertical Yellow Stained Planks
quark:vertical_stained_planks:5, Vertical Lime Stained Planks
quark:vertical_stained_planks:6, Vertical Pink Stained Planks
quark:vertical_stained_planks:7, Vertical Gray Stained Planks
quark:vertical_stained_planks:8, Vertical Light Gray Stained Planks
quark:vertical_stained_planks:9, Vertical Cyan Stained Planks
quark:vertical_stained_planks:10, Vertical Purple Stained Planks
quark:vertical_stained_planks:11, Vertical Blue Stained Planks
quark:vertical_stained_planks:12, Vertical Brown Stained Planks
quark:vertical_stained_planks:13, Vertical Green Stained Planks
quark:vertical_stained_planks:14, Vertical Red Stained Planks
quark:vertical_stained_planks:15, Vertical Black Stained Planks
quark:duskbound_block, tile.duskbound_block.name
quark:duskbound_lantern, tile.duskbound_lantern.name
quark:duskbound_block_stairs, tile.duskbound_block_stairs.name
quark:duskbound_block_slab:0, Duskbound Slab
quark:duskbound_block_wall, tile.duskbound_block_wall.name
quark:world_stone_pavement:0, Granite Pavement
quark:world_stone_pavement:1, Diorite Pavement
quark:world_stone_pavement:2, Andesite Pavement
quark:world_stone_pavement:4, Marble Pavement
quark:world_stone_pavement:5, Limestone Pavement
quark:world_stone_pavement:6, Jasper Pavement
quark:world_stone_pavement:7, Slate Pavement
quark:reed_block, tile.reed_block.name
quark:reed_block_stairs, tile.reed_block_stairs.name
quark:reed_block_slab:0, Sugar Cane Slab
quark:reed_block_wall, tile.reed_block_wall.name
quark:snow_bricks, tile.snow_bricks.name
quark:snow_bricks_stairs, tile.snow_bricks_stairs.name
quark:snow_bricks_slab:0, Snow Brick Slab
quark:snow_bricks_wall, tile.snow_bricks_wall.name
quark:carved_wood:0, Carved Oak Wood
quark:carved_wood:1, Carved Spruce Wood
quark:carved_wood:2, Carved Birch Wood
quark:carved_wood:3, Carved Jungle Wood
quark:carved_wood:4, Carved Acacia Wood
quark:carved_wood:5, Carved Dark Oak Wood
quark:soul_sandstone:0, Soul Sandstone
quark:soul_sandstone:1, Chiseled Soul Sandstone
quark:soul_sandstone:2, Smooth Soul Sandstone
quark:soul_sandstone_slab:0, Soul Sandstone Slab
quark:soul_sandstone_stairs, tile.soul_sandstone_stairs.name
quark:soul_sandstone_wall, tile.soul_sandstone_wall.name
quark:turf, Moon Turf
quark:turf_stairs, tile.turf_stairs.name
quark:turf_slab:0, Turf Slab
quark:framed_glass, tile.framed_glass.name
quark:framed_glass_pane, tile.framed_glass_pane.name
quark:polished_netherrack:0, Netherwrought Stone
quark:polished_netherrack:1, Netherwrought Bricks
quark:polished_netherrack_bricks_stairs, tile.polished_netherrack_bricks_stairs.name
quark:polished_netherrack_bricks_slab:0, Netherwrought Brick Slab
quark:polished_netherrack_bricks_wall, tile.polished_netherrack_bricks_wall.name
quark:trowel, item.trowel.name
quark:quilted_wool:0, White Quilted Wool
quark:quilted_wool:1, Orange Quilted Wool
quark:quilted_wool:2, Magenta Quilted Wool
quark:quilted_wool:3, Light Blue Quilted Wool
quark:quilted_wool:4, Yellow Quilted Wool
quark:quilted_wool:5, Lime Quilted Wool
quark:quilted_wool:6, Pink Quilted Wool
quark:quilted_wool:7, Gray Quilted Wool
quark:quilted_wool:8, Light Gray Quilted Wool
quark:quilted_wool:9, Cyan Quilted Wool
quark:quilted_wool:10, Purple Quilted Wool
quark:quilted_wool:11, Blue Quilted Wool
quark:quilted_wool:12, Brown Quilted Wool
quark:quilted_wool:13, Green Quilted Wool
quark:quilted_wool:14, Red Quilted Wool
quark:quilted_wool:15, Black Quilted Wool
quark:spruce_trapdoor, tile.spruce_trapdoor.name
quark:birch_trapdoor, tile.birch_trapdoor.name
quark:jungle_trapdoor, tile.jungle_trapdoor.name
quark:acacia_trapdoor, tile.acacia_trapdoor.name
quark:dark_oak_trapdoor, tile.dark_oak_trapdoor.name
quark:paper_wall, tile.paper_wall.name
quark:paper_wall_big, tile.paper_wall_big.name
quark:paper_wall_sakura, tile.paper_wall_sakura.name
quark:iron_ladder, tile.iron_ladder.name
quark:paper_lantern:0, Paper Lamp
quark:paper_lantern:1, Decorated Paper Lamp
quark:colored_flowerpot_white, tile.colored_flowerpot_white.name
quark:colored_flowerpot_orange, tile.colored_flowerpot_orange.name
quark:colored_flowerpot_magenta, tile.colored_flowerpot_magenta.name
quark:colored_flowerpot_light_blue, tile.colored_flowerpot_light_blue.name
quark:colored_flowerpot_yellow, tile.colored_flowerpot_yellow.name
quark:colored_flowerpot_lime, tile.colored_flowerpot_lime.name
quark:colored_flowerpot_pink, tile.colored_flowerpot_pink.name
quark:colored_flowerpot_gray, tile.colored_flowerpot_gray.name
quark:colored_flowerpot_silver, tile.colored_flowerpot_silver.name
quark:colored_flowerpot_cyan, tile.colored_flowerpot_cyan.name
quark:colored_flowerpot_purple, tile.colored_flowerpot_purple.name
quark:colored_flowerpot_blue, tile.colored_flowerpot_blue.name
quark:colored_flowerpot_brown, tile.colored_flowerpot_brown.name
quark:colored_flowerpot_green, tile.colored_flowerpot_green.name
quark:colored_flowerpot_red, tile.colored_flowerpot_red.name
quark:colored_flowerpot_black, tile.colored_flowerpot_black.name
quark:custom_bookshelf:0, Spruce Bookshelf
quark:custom_bookshelf:1, Birch Bookshelf
quark:custom_bookshelf:2, Jungle Bookshelf
quark:custom_bookshelf:3, Acacia Bookshelf
quark:custom_bookshelf:4, Dark Oak Bookshelf
quark:colored_item_frame:0, White Item Frame
quark:colored_item_frame:1, Orange Item Frame
quark:colored_item_frame:2, Magenta Item Frame
quark:colored_item_frame:3, Light Blue Item Frame
quark:colored_item_frame:4, Yellow Item Frame
quark:colored_item_frame:5, Lime Item Frame
quark:colored_item_frame:6, Pink Item Frame
quark:colored_item_frame:7, Gray Item Frame
quark:colored_item_frame:8, Light Gray Item Frame
quark:colored_item_frame:9, Cyan Item Frame
quark:colored_item_frame:10, Purple Item Frame
quark:colored_item_frame:11, Blue Item Frame
quark:colored_item_frame:12, Brown Item Frame
quark:colored_item_frame:13, Green Item Frame
quark:colored_item_frame:14, Red Item Frame
quark:colored_item_frame:15, Black Item Frame
quark:lit_lamp, tile.lit_lamp.name
quark:custom_chest:0, Spruce Chest
quark:custom_chest:1, Birch Chest
quark:custom_chest:2, Jungle Chest
quark:custom_chest:3, Acacia Chest
quark:custom_chest:4, Dark Oak Chest
quark:custom_chest_trap:0, Spruce Trapped Chest
quark:custom_chest_trap:1, Birch Trapped Chest
quark:custom_chest_trap:2, Jungle Trapped Chest
quark:custom_chest_trap:3, Acacia Trapped Chest
quark:custom_chest_trap:4, Dark Oak Trapped Chest
quark:candle:0, White Candle
quark:candle:1, Orange Candle
quark:candle:2, Magenta Candle
quark:candle:3, Light Blue Candle
quark:candle:4, Yellow Candle
quark:candle:5, Lime Candle
quark:candle:6, Pink Candle
quark:candle:7, Gray Candle
quark:candle:8, Light Gray Candle
quark:candle:9, Cyan Candle
quark:candle:10, Purple Candle
quark:candle:11, Blue Candle
quark:candle:12, Brown Candle
quark:candle:13, Green Candle
quark:candle:14, Red Candle
quark:candle:15, Black Candle
quark:tallow, item.tallow.name
quark:rope, tile.rope.name
quark:blaze_lantern, tile.blaze_lantern.name
quark:nether_brick_fence_gate, tile.nether_brick_fence_gate.name
quark:leaf_carpet:0, Oak Leaf Carpet
quark:leaf_carpet:1, Spruce Leaf Carpet
quark:leaf_carpet:2, Birch Leaf Carpet
quark:leaf_carpet:3, Jungle Leaf Carpet
quark:leaf_carpet:4, Acacia Leaf Carpet
quark:leaf_carpet:5, Dark Oak Leaf Carpet
quark:spruce_pressure_plate, tile.spruce_pressure_plate.name
quark:birch_pressure_plate, tile.birch_pressure_plate.name
quark:jungle_pressure_plate, tile.jungle_pressure_plate.name
quark:acacia_pressure_plate, tile.acacia_pressure_plate.name
quark:dark_oak_pressure_plate, tile.dark_oak_pressure_plate.name
quark:spruce_button, tile.spruce_button.name
quark:birch_button, tile.birch_button.name
quark:jungle_button, tile.jungle_button.name
quark:acacia_button, tile.acacia_button.name
quark:dark_oak_button, tile.dark_oak_button.name
quark:grate, tile.grate.name
quark:glass_item_frame, item.glass_item_frame.name
quark:stone_speleothem, tile.stone_speleothem.name
quark:granite_speleothem, tile.granite_speleothem.name
quark:diorite_speleothem, tile.diorite_speleothem.name
quark:andesite_speleothem, tile.andesite_speleothem.name
quark:netherrack_speleothem, tile.netherrack_speleothem.name
quark:marble_speleothem, tile.marble_speleothem.name
quark:limestone_speleothem, tile.limestone_speleothem.name
quark:jasper_speleothem, tile.jasper_speleothem.name
quark:slate_speleothem, tile.slate_speleothem.name
quark:marble:0, Marble
quark:marble:1, Polished Marble
quark:stone_marble_slab:0, Marble Slab
quark:stone_marble_stairs, tile.stone_marble_stairs.name
quark:marble_wall, tile.marble_wall.name
quark:limestone:0, Limestone
quark:limestone:1, Polished Limestone
quark:stone_limestone_slab:0, Limestone Slab
quark:stone_limestone_stairs, tile.stone_limestone_stairs.name
quark:limestone_wall, tile.limestone_wall.name
quark:jasper:0, Jasper
quark:jasper:1, Polished Jasper
quark:stone_jasper_slab:0, Jasper Slab
quark:stone_jasper_stairs, tile.stone_jasper_stairs.name
quark:jasper_wall, tile.jasper_wall.name
quark:slate:0, Slate
quark:slate:1, Polished Slate
quark:stone_slate_slab:0, Slate Slab
quark:stone_slate_stairs, tile.stone_slate_stairs.name
quark:slate_wall, tile.slate_wall.name
quark:biome_cobblestone:0, Brimstone
quark:biome_cobblestone:1, Permafrost
quark:biome_cobblestone:2, Cobbedstone
quark:biome_brick:0, Brimstone Bricks
quark:biome_brick:1, Permafrost Bricks
quark:elder_prismarine:0, Elder Prismarine
quark:elder_prismarine:1, Elder Prismarine Bricks
quark:elder_prismarine:2, Dark Elder Prismarine
quark:elder_sea_lantern, tile.elder_sea_lantern.name
quark:fire_stone_slab:0, Brimstone Slab
quark:fire_stone_stairs, tile.fire_stone_stairs.name
quark:fire_stone_brick_slab:0, Brimstone Bricks Slab
quark:fire_stone_brick_stairs, tile.fire_stone_brick_stairs.name
quark:icy_stone_slab:0, Permafrost Slab
quark:icy_stone_stairs, tile.icy_stone_stairs.name
quark:icy_stone_brick_slab:0, Permafrost Bricks Slab
quark:icy_stone_brick_stairs, tile.icy_stone_brick_stairs.name
quark:cobbed_stone_slab:0, Cobbedstone Slab
quark:cobbed_stone_stairs, tile.cobbed_stone_stairs.name
quark:elder_prismarine_slab:0, Elder Prismarine Slab
quark:elder_prismarine_stairs, tile.elder_prismarine_stairs.name
quark:elder_prismarine_bricks_slab:0, Elder Prismarine Brick Slab
quark:elder_prismarine_bricks_stairs, tile.elder_prismarine_bricks_stairs.name
quark:elder_prismarine_dark_slab:0, Dark Elder Prismarine Slab
quark:elder_prismarine_dark_stairs, tile.elder_prismarine_dark_stairs.name
quark:fire_stone_wall, tile.fire_stone_wall.name
quark:icy_stone_wall, tile.icy_stone_wall.name
quark:cobbed_stone_wall, tile.cobbed_stone_wall.name
quark:fire_stone_brick_wall, tile.fire_stone_brick_wall.name
quark:icy_stone_brick_wall, tile.icy_stone_brick_wall.name
quark:elder_prismarine_wall, tile.elder_prismarine_wall.name
quark:elder_prismarine_bricks_wall, tile.elder_prismarine_bricks_wall.name
quark:elder_prismarine_dark_wall, tile.elder_prismarine_dark_wall.name
quark:glowcelium, tile.glowcelium.name
quark:glowshroom, tile.glowshroom.name
quark:glowshroom_block, tile.glowshroom_block.name
quark:smoker, tile.smoker.name
buildinggadgets:buildingtool, Building Gadget
buildinggadgets:exchangertool, Exchanging Gadget
buildinggadgets:copypastetool, Copy-Paste Gadget
buildinggadgets:templatemanager, Template Manager
buildinggadgets:template, Template
buildinggadgets:destructiontool, Destruction Gadget
buildinggadgets:constructionblock_dense, Dense Construction Block
buildinggadgets:constructionblock, Construction Block
buildinggadgets:constructionblockpowder, Construction Block Powder
buildinggadgets:constructionpaste, Construction Paste
buildinggadgets:construction_chunk_dense, Dense Construction Chunk
buildinggadgets:constructionpastecontainer, Paste Container
buildinggadgets:constructionpastecontainert2, Paste Container T2
buildinggadgets:constructionpastecontainert3, Paste Container T3
buildinggadgets:constructionpastecontainercreative, Creative Paste Container
cd4017be_lib:energy_supp, §dLaboratory Power Supply
cd4017be_lib:item_supp, §dLaboratory Item Supply
cd4017be_lib:fluid_supp, §dLaboratory Fluid Supply
cd4017be_lib:rrwi, §4Disabled Recipe!
cd4017be_lib:m:0, item.cd4017be.m
chisel:auto_chisel, Auto Chisel
chisel:chisel_iron, Chisel
chisel:chisel_diamond, Diamond Chisel
chisel:chisel_hitech, iChisel
chisel:offsettool, Ender Offset Wand
elevatorid:elevator_white, White Elevator
elevatorid:elevator_orange, Orange Elevator
elevatorid:elevator_magenta, Magenta Elevator
elevatorid:elevator_light_blue, Light Blue Elevator
elevatorid:elevator_yellow, Yellow Elevator
elevatorid:elevator_lime, Lime Elevator
elevatorid:elevator_pink, Pink Elevator
elevatorid:elevator_gray, Gray Elevator
elevatorid:elevator_silver, Light Gray Elevator
elevatorid:elevator_cyan, Cyan Elevator
elevatorid:elevator_purple, Purple Elevator
elevatorid:elevator_blue, Blue Elevator
elevatorid:elevator_brown, Brown Elevator
elevatorid:elevator_green, Green Elevator
elevatorid:elevator_red, Red Elevator
elevatorid:elevator_black, Black Elevator
extracpus:crafting_storage_256k, 256k Crafting Storage
extracpus:crafting_storage_1024k, 1024k Crafting Storage
extracpus:crafting_storage_4096k, 4096k Crafting Storage
extracpus:crafting_storage_16384k, 16384k Crafting Storage
gregtech:machine:1, Small Steam Coal Boiler
gregtech:machine:2, High Pressure Steam Coal Boiler
gregtech:machine:3, Steam Solar Boiler
gregtech:machine:5, Small Steam Lava Boiler
gregtech:machine:6, High Pressure Steam Lava Boiler
